PrescriptorName,NormCost,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,Stringency
0C1_0C2_0C3_2C4_2C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.6197631870425199,0,0,0,2,2,0,0,1,0,3,0,0,8
0C1_0C2_0C3_2C4_2C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.7243855618674991,0,0,0,2,2,0,0,2,0,0,0,0,6
0C1_0C2_0C3_2C4_2C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.675892136036967,0,0,0,2,2,0,0,2,0,1,0,0,7
0C1_0C2_0C3_2C4_2C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.6328744951237979,0,0,0,2,2,0,0,2,0,2,0,0,8
0C1_0C2_0C3_2C4_2C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.5946512709541092,0,0,0,2,2,0,0,2,0,3,0,0,9
0C1_0C2_0C3_2C4_2C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.694022047461265,0,0,0,2,2,0,0,3,0,0,0,0,7
0C1_0C2_0C3_2C4_2C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.6484606452192528,0,0,0,2,2,0,0,3,0,1,0,0,8
0C1_0C2_0C3_2C4_2C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.608023882894853,0,0,0,2,2,0,0,3,0,2,0,0,9
0C1_0C2_0C3_2C4_2C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.5720854166674364,0,0,0,2,2,0,0,3,0,3,0,0,10
0C1_0C2_0C3_2C4_2C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.6666695862171615,0,0,0,2,2,0,0,4,0,0,0,0,8
0C1_0C2_0C3_2C4_2C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.6237409454043348,0,0,0,2,2,0,0,4,0,1,0,0,9
0C1_0C2_0C3_2C4_2C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.5856264992843312,0,0,0,2,2,0,0,4,0,2,0,0,10
0C1_0C2_0C3_2C4_2C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.5517341450617566,0,0,0,2,2,0,0,4,0,3,0,0,11
0C1_0C2_0C3_3C4_0C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.875530893081697,0,0,0,3,0,0,0,0,0,0,0,0,3
0C1_0C2_0C3_3C4_0C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.8128267606557077,0,0,0,3,0,0,0,0,0,1,0,0,4
0C1_0C2_0C3_3C4_0C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.757271737336851,0,0,0,3,0,0,0,0,0,2,0,0,5
0C1_0C2_0C3_3C4_0C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.7079632739276798,0,0,0,3,0,0,0,0,0,3,0,0,6
0C1_0C2_0C3_3C4_0C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.8310570234759252,0,0,0,3,0,0,0,1,0,0,0,0,4
0C1_0C2_0C3_3C4_0C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.7726420057616248,0,0,0,3,0,0,0,1,0,1,0,0,5
0C1_0C2_0C3_3C4_0C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.720866001280596,0,0,0,3,0,0,0,1,0,2,0,0,6
0C1_0C2_0C3_3C4_0C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.6749003287883412,0,0,0,3,0,0,0,1,0,3,0,0,7
0C1_0C2_0C3_3C4_0C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.7912939520151284,0,0,0,3,0,0,0,2,0,0,0,0,5
0C1_0C2_0C3_3C4_0C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.7367235258522388,0,0,0,3,0,0,0,2,0,1,0,0,6
0C1_0C2_0C3_3C4_0C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.6883295611662487,0,0,0,3,0,0,0,2,0,2,0,0,7
0C1_0C2_0C3_3C4_0C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.6453558737214081,0,0,0,3,0,0,0,2,0,3,0,0,8
0C1_0C2_0C3_3C4_0C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.7556657721836625,0,0,0,3,0,0,0,3,0,0,0,0,6
0C1_0C2_0C3_3C4_0C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.7045265977372331,0,0,0,3,0,0,0,3,0,1,0,0,7
0C1_0C2_0C3_3C4_0C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.6591786758838747,0,0,0,3,0,0,0,3,0,2,0,0,8
0C1_0C2_0C3_3C4_0C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.6188892162211322,0,0,0,3,0,0,0,3,0,3,0,0,9
0C1_0C2_0C3_3C4_0C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.7236470301483982,0,0,0,3,0,0,0,4,0,0,0,0,7
0C1_0C2_0C3_3C4_0C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.6756118807904349,0,0,0,3,0,0,0,4,0,1,0,0,8
0C1_0C2_0C3_3C4_0C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.6329903346004231,0,0,0,3,0,0,0,4,0,2,0,0,9
0C1_0C2_0C3_3C4_0C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.5951113446465773,0,0,0,3,0,0,0,4,0,3,0,0,10
0C1_0C2_0C3_3C4_1C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.816929472174914,0,0,0,3,1,0,0,0,0,0,0,0,4
0C1_0C2_0C3_3C4_1C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.7597183473526361,0,0,0,3,1,0,0,0,0,1,0,0,5
0C1_0C2_0C3_3C4_1C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.7090090703440816,0,0,0,3,1,0,0,0,0,2,0,0,6
0C1_0C2_0C3_3C4_1C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.6639795372096138,0,0,0,3,1,0,0,0,0,3,0,0,7
0C1_0C2_0C3_3C4_1C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.7773526942690463,0,0,0,3,1,0,0,1,0,0,0,0,5
0C1_0C2_0C3_3C4_1C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.7239610025798916,0,0,0,3,1,0,0,1,0,1,0,0,6
0C1_0C2_0C3_3C4_1C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.6766161672291886,0,0,0,3,1,0,0,1,0,2,0,0,7
0C1_0C2_0C3_3C4_1C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.6345614200331844,0,0,0,3,1,0,0,1,0,3,0,0,8
0C1_0C2_0C3_3C4_1C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.7418954041659467,0,0,0,3,1,0,0,2,0,0,0,0,6
0C1_0C2_0C3_3C4_1C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.691924312526711,0,0,0,3,1,0,0,2,0,1,0,0,7
0C1_0C2_0C3_3C4_1C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.6475963020474542,0,0,0,3,1,0,0,2,0,2,0,0,8
0C1_0C2_0C3_3C4_1C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.6082096545872689,0,0,0,3,1,0,0,2,0,3,0,0,9
0C1_0C2_0C3_3C4_1C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.7100540788526926,0,0,0,3,1,0,0,3,0,0,0,0,7
0C1_0C2_0C3_3C4_1C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.6631497423951844,0,0,0,3,1,0,0,3,0,1,0,0,8
0C1_0C2_0C3_3C4_1C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.6215311724954272,0,0,0,3,1,0,0,3,0,2,0,0,9
0C1_0C2_0C3_3C4_1C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.5845401280821985,0,0,0,3,1,0,0,3,0,3,0,0,10
0C1_0C2_0C3_3C4_1C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.6813626396444175,0,0,0,3,1,0,0,4,0,0,0,0,8
0C1_0C2_0C3_3C4_1C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.6372352503341236,0,0,0,3,1,0,0,4,0,1,0,0,9
0C1_0C2_0C3_3C4_1C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.5980607188857588,0,0,0,3,1,0,0,4,0,2,0,0,10
0C1_0C2_0C3_3C4_1C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.5632210028136799,0,0,0,3,1,0,0,4,0,3,0,0,11
0C1_0C2_0C3_3C4_2C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.7647391143534845,0,0,0,3,2,0,0,0,0,0,0,0,5
0C1_0C2_0C3_3C4_2C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.712396137208932,0,0,0,3,2,0,0,0,0,1,0,0,6
0C1_0C2_0C3_3C4_2C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.665979780043511,0,0,0,3,2,0,0,0,0,2,0,0,7
0C1_0C2_0C3_3C4_2C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.62474874153185,0,0,0,3,2,0,0,0,0,3,0,0,8
0C1_0C2_0C3_3C4_2C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.7293987892076697,0,0,0,3,2,0,0,1,0,0,0,0,6
0C1_0C2_0C3_3C4_2C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.6804698946089388,0,0,0,3,2,0,0,1,0,1,0,0,7
0C1_0C2_0C3_3C4_2C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.6370497977727727,0,0,0,3,2,0,0,1,0,2,0,0,8
0C1_0C2_0C3_3C4_2C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.5984793679052277,0,0,0,3,2,0,0,1,0,3,0,0,9
0C1_0C2_0C3_3C4_2C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.6976731893995034,0,0,0,3,2,0,0,2,0,0,0,0,7
0C1_0C2_0C3_3C4_2C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.6517962869976984,0,0,0,3,2,0,0,2,0,1,0,0,8
0C1_0C2_0C3_3C4_2C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.6110734516791111,0,0,0,3,2,0,0,2,0,2,0,0,9
0C1_0C2_0C3_3C4_2C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.5748807843844691,0,0,0,3,2,0,0,2,0,3,0,0,10
0C1_0C2_0C3_3C4_2C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.6691033201986568,0,0,0,3,2,0,0,3,0,0,0,0,8
0C1_0C2_0C3_3C4_2C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.6259802332958049,0,0,0,3,2,0,0,3,0,1,0,0,9
0C1_0C2_0C3_3C4_2C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.5876869635826543,0,0,0,3,2,0,0,3,0,2,0,0,10
0C1_0C2_0C3_3C4_2C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.5536333497015251,0,0,0,3,2,0,0,3,0,3,0,0,11
0C1_0C2_0C3_3C4_2C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.6433138610782552,0,0,0,3,2,0,0,4,0,0,0,0,9
0C1_0C2_0C3_3C4_2C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.6026764261030355,0,0,0,3,2,0,0,4,0,1,0,0,10
0C1_0C2_0C3_3C4_2C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.5665682462953384,0,0,0,3,2,0,0,4,0,2,0,0,11
0C1_0C2_0C3_3C4_2C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.5344523682118258,0,0,0,3,2,0,0,4,0,3,0,0,12
0C1_0C2_0C3_4C4_0C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.8407597418254489,0,0,0,4,0,0,0,0,0,0,0,0,4
0C1_0C2_0C3_4C4_0C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.7814561329282433,0,0,0,4,0,0,0,0,0,1,0,0,5
0C1_0C2_0C3_4C4_0C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.7288884319487153,0,0,0,4,0,0,0,0,0,2,0,0,6
0C1_0C2_0C3_4C4_0C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.6822132375688079,0,0,0,4,0,0,0,0,0,3,0,0,7
0C1_0C2_0C3_4C4_0C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.799029749545049,0,0,0,4,0,0,0,1,0,0,0,0,5
0C1_0C2_0C3_4C4_0C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.743753562217533,0,0,0,4,0,0,0,1,0,1,0,0,6
0C1_0C2_0C3_4C4_0C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.6947411663939613,0,0,0,4,0,0,0,1,0,2,0,0,7
0C1_0C2_0C3_4C4_0C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.6512074805477461,0,0,0,4,0,0,0,1,0,3,0,0,8
0C1_0C2_0C3_4C4_0C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.7616710660275241,0,0,0,4,0,0,0,2,0,0,0,0,6
0C1_0C2_0C3_4C4_0C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.7100026398765346,0,0,0,4,0,0,0,2,0,1,0,0,7
0C1_0C2_0C3_4C4_0C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.6641671094880709,0,0,0,4,0,0,0,2,0,2,0,0,8
0C1_0C2_0C3_4C4_0C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.6234515505258669,0,0,0,4,0,0,0,2,0,3,0,0,9
0C1_0C2_0C3_4C4_0C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.7281287074369511,0,0,0,4,0,0,0,3,0,0,0,0,7
0C1_0C2_0C3_4C4_0C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.6797028887532202,0,0,0,4,0,0,0,3,0,1,0,0,8
0C1_0C2_0C3_4C4_0C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.6367291126236126,0,0,0,4,0,0,0,3,0,2,0,0,9
0C1_0C2_0C3_4C4_0C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.5985374202362425,0,0,0,4,0,0,0,3,0,3,0,0,10
0C1_0C2_0C3_4C4_0C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.6979456526217274,0,0,0,4,0,0,0,4,0,0,0,0,8
0C1_0C2_0C3_4C4_0C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.652432247058982,0,0,0,4,0,0,0,4,0,1,0,0,9
0C1_0C2_0C3_4C4_0C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.6120370706992133,0,0,0,4,0,0,0,4,0,2,0,0,10
0C1_0C2_0C3_4C4_0C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.5761224660852469,0,0,0,4,0,0,0,4,0,3,0,0,11
0C1_0C2_0C3_4C4_1C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.7854123801467598,0,0,0,4,1,0,0,0,0,0,0,0,5
0C1_0C2_0C3_4C4_1C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.7312812971446541,0,0,0,4,1,0,0,0,0,1,0,0,6
0C1_0C2_0C3_4C4_1C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.6832797217460905,0,0,0,4,1,0,0,0,0,2,0,0,7
0C1_0C2_0C3_4C4_1C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.640645754428811,0,0,0,4,1,0,0,0,0,3,0,0,8
0C1_0C2_0C3_4C4_1C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.7482351553191329,0,0,0,4,1,0,0,1,0,0,0,0,6
0C1_0C2_0C3_4C4_1C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.6976928734626117,0,0,0,4,1,0,0,1,0,1,0,0,7
0C1_0C2_0C3_4C4_1C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.6528524022424453,0,0,0,4,1,0,0,1,0,2,0,0,8
0C1_0C2_0C3_4C4_1C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.6130097982841869,0,0,0,4,1,0,0,1,0,3,0,0,9
0C1_0C2_0C3_4C4_1C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.7148750317395055,0,0,0,4,1,0,0,2,0,0,0,0,7
0C1_0C2_0C3_4C4_1C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.6675542226505575,0,0,0,4,1,0,0,2,0,1,0,0,8
0C1_0C2_0C3_4C4_1C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.6255501345326582,0,0,0,4,1,0,0,2,0,2,0,0,9
0C1_0C2_0C3_4C4_1C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.5882169027011263,0,0,0,4,1,0,0,2,0,3,0,0,10
0C1_0C2_0C3_4C4_1C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.6848577212812531,0,0,0,4,1,0,0,3,0,0,0,0,8
0C1_0C2_0C3_4C4_1C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.6404324918769818,0,0,0,4,1,0,0,3,0,1,0,0,9
0C1_0C2_0C3_4C4_1C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.6009855852533542,0,0,0,4,1,0,0,3,0,2,0,0,10
0C1_0C2_0C3_4C4_1C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.5659066943979219,0,0,0,4,1,0,0,3,0,3,0,0,11
0C1_0C2_0C3_4C4_1C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.657789616077258,0,0,0,4,1,0,0,4,0,0,0,0,9
0C1_0C2_0C3_4C4_1C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.6159656370897387,0,0,0,4,1,0,0,4,0,1,0,0,10
0C1_0C2_0C3_4C4_1C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.5788177313962031,0,0,0,4,1,0,0,4,0,2,0,0,11
0C1_0C2_0C3_4C4_1C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.5457803797087865,0,0,0,4,1,0,0,4,0,3,0,0,12
0C1_0C2_0C3_4C4_2C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.7360677939325838,0,0,0,4,2,0,0,0,0,0,0,0,6
0C1_0C2_0C3_4C4_2C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.6865294709844763,0,0,0,4,2,0,0,0,0,1,0,0,7
0C1_0C2_0C3_4C4_2C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.6425743859656879,0,0,0,4,2,0,0,0,0,2,0,0,8
0C1_0C2_0C3_4C4_2C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.6035095839785726,0,0,0,4,2,0,0,0,0,3,0,0,9
0C1_0C2_0C3_4C4_2C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.7028409730546716,0,0,0,4,2,0,0,1,0,0,0,0,7
0C1_0C2_0C3_4C4_2C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.6564990906898837,0,0,0,4,2,0,0,1,0,1,0,0,8
0C1_0C2_0C3_4C4_2C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.6153660437454463,0,0,0,4,2,0,0,1,0,2,0,0,9
0C1_0C2_0C3_4C4_2C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.5788003540534948,0,0,0,4,2,0,0,1,0,3,0,0,10
0C1_0C2_0C3_4C4_2C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.6729504170131584,0,0,0,4,2,0,0,2,0,0,0,0,8
0C1_0C2_0C3_4C4_2C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.6294834604003919,0,0,0,4,2,0,0,2,0,1,0,0,9
0C1_0C2_0C3_4C4_2C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.5908929039348618,0,0,0,4,2,0,0,2,0,2,0,0,10
0C1_0C2_0C3_4C4_2C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.5565721202096171,0,0,0,4,2,0,0,2,0,3,0,0,11
0C1_0C2_0C3_4C4_2C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.64599260867316,0,0,0,4,2,0,0,3,0,0,0,0,9
0C1_0C2_0C3_4C4_2C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.6051246611175574,0,0,0,4,2,0,0,3,0,1,0,0,10
0C1_0C2_0C3_4C4_2C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.568817132729181,0,0,0,4,2,0,0,3,0,2,0,0,11
0C1_0C2_0C3_4C4_2C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.5365174571555342,0,0,0,4,2,0,0,3,0,3,0,0,12
0C1_0C2_0C3_4C4_2C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.6216304382993313,0,0,0,4,2,0,0,4,0,0,0,0,10
0C1_0C2_0C3_4C4_2C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.5831015316845943,0,0,0,4,2,0,0,4,0,1,0,0,11
0C1_0C2_0C3_4C4_2C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.5488545603064233,0,0,0,4,2,0,0,4,0,2,0,0,12
0C1_0C2_0C3_4C4_2C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.5183733710913927,0,0,0,4,2,0,0,4,0,3,0,0,13
0C1_1C2_0C3_0C4_0C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.8671013660572952,0,1,0,0,0,0,0,0,0,0,0,0,1
0C1_1C2_0C3_0C4_0C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.7996764451512272,0,1,0,0,0,0,0,0,0,1,0,0,2
0C1_1C2_0C3_0C4_0C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.7399289309105094,0,1,0,0,0,0,0,0,0,2,0,0,3
0C1_1C2_0C3_0C4_0C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.6868986615986495,0,1,0,0,0,0,0,0,0,3,0,0,4
0C1_1C2_0C3_0C4_0C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.8178274481067656,0,1,0,0,0,0,0,1,0,0,0,0,2
0C1_1C2_0C3_0C4_0C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.75503701673192,0,1,0,0,0,0,0,1,0,1,0,0,3
0C1_1C2_0C3_0C4_0C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.699391922617303,0,1,0,0,0,0,0,1,0,2,0,0,4
0C1_1C2_0C3_0C4_0C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.6499762481474238,0,1,0,0,0,0,0,1,0,3,0,0,5
0C1_1C2_0C3_0C4_0C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.7740099835337074,0,1,0,0,0,0,0,2,0,0,0,0,3
0C1_1C2_0C3_0C4_0C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.7153530494393274,0,1,0,0,0,0,0,2,0,1,0,0,4
0C1_1C2_0C3_0C4_0C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.663353313495114,0,1,0,0,0,0,0,2,0,2,0,0,5
0C1_1C2_0C3_0C4_0C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.6171639219895155,0,1,0,0,0,0,0,2,0,3,0,0,6
0C1_1C2_0C3_0C4_0C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.7349320773774932,0,1,0,0,0,0,0,3,0,0,0,0,4
0C1_1C2_0C3_0C4_0C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.6799751673846681,0,1,0,0,0,0,0,3,0,1,0,0,5
0C1_1C2_0C3_0C4_0C5_0C6_0C7_3C8_0H1_2H2_0H3_0H6,0.6312314879040819,0,1,0,0,0,0,0,3,0,2,0,0,6
0C1_1C2_0C3_0C4_0C5_0C6_0C7_3C8_0H1_3H2_0H3_0H6,0.5879383767608205,0,1,0,0,0,0,0,3,0,3,0,0,7
0C1_1C2_0C3_0C4_0C5_0C6_0C7_4C8_0H1_0H2_0H3_0H6,0.6999946332914845,0,1,0,0,0,0,0,4,0,0,0,0,5
0C1_1C2_0C3_0C4_0C5_0C6_0C7_4C8_0H1_1H2_0H3_0H6,0.6483491299339614,0,1,0,0,0,0,0,4,0,1,0,0,6
0C1_1C2_0C3_0C4_0C5_0C6_0C7_4C8_0H1_2H2_0H3_0H6,0.6025318243996627,0,1,0,0,0,0,0,4,0,2,0,0,7
0C1_1C2_0C3_0C4_0C5_0C6_0C7_4C8_0H1_3H2_0H3_0H6,0.5618146645292486,0,1,0,0,0,0,0,4,0,3,0,0,8
0C1_1C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_0H2_0H3_0H6,0.8026575818882035,0,1,0,0,1,0,0,0,0,0,0,0,2
0C1_1C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_1H2_0H3_0H6,0.7411810415609109,0,1,0,0,1,0,0,0,0,1,0,0,3
0C1_1C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_2H2_0H3_0H6,0.6866923533202037,0,1,0,0,1,0,0,0,0,2,0,0,4
0C1_1C2_0C3_0C4_1C5_0C6_0C7_0C8_0H1_3H2_0H3_0H6,0.638306430905383,0,1,0,0,1,0,0,0,0,3,0,0,5
0C1_1C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_0H2_0H3_0H6,0.7590054952458555,0,1,0,0,1,0,0,1,0,0,0,0,3
0C1_1C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_1H2_0H3_0H6,0.7016454499521908,0,1,0,0,1,0,0,1,0,1,0,0,4
0C1_1C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_2H2_0H3_0H6,0.6507836667923185,0,1,0,0,1,0,0,1,0,2,0,0,5
0C1_1C2_0C3_0C4_1C5_0C6_0C7_1C8_0H1_3H2_0H3_0H6,0.6056117295971626,0,1,0,0,1,0,0,1,0,3,0,0,6
0C1_1C2_0C3_0C4_1C5_0C6_0C7_2C8_0H1_0H2_0H3_0H6,0.7200935990075793,0,1,0,0,1,0,0,2,0,0,0,0,4
0C1_1C2_0C3_0C4_1C5_0C6_0C7_2C8_0H1_1H2_0H3_0H6,0.6664121475424831,0,1,0,0,1,0,0,2,0,1,0,0,5
0C1_1C2_0C3_0C4_1C5_0C6_0C7_2C8_0H1_2H2_0H3_0H6,0.6187931221137863,0,1,0,0,1,0,0,2,0,2,0,0,6
0C1_1C2_0C3_0C4_1C5_0C6_0C7_2C8_0H1_3H2_0H3_0H6,0.5764848738101297,0,1,0,0,1,0,0,2,0,3,0,0,7
0C1_1C2_0C3_0C4_1C5_0C6_0C7_3C8_0H1_0H2_0H3_0H6,0.6853151587549271,0,1,0,0,1,0,0,3,0,0,0,0,5
0C1_1C2_0C3_0C4_1C5_0C6_0C7_3C8_0H1_1H2_0H3_0H6,0.6349206620537267,0,1,0,0,1,0,0,3,0,1,0,0,6
